name,uid,code,parent,shortname,description,openingdate,closedate,comment,featuretype,coordinates,url,contactperson,address,email,phonenumber
Nyambare Health Centre,q0HFYe46rHe,13904,utYTK2xBC3k,Nyambare Health Centre,,NA,NA,,POINT,"[34.10204,0.13342]",,NA,NA,NA,NA
Sikalame Dispensary,BvSVueanUP2,14087,rngZkqTBd03,Sikalame Dispensary,,NA,NA,,POINT,"[34.4051,0.16876]",,NA,NA,NA,NA
Banja Health Centre,oYc9S0YvbLH,15805,r6KB3hMzaXh,Banja Health Centre,,NA,NA,,POINT,"[34.8298,0.04438]",,NA,NA,NA,NA
Sigomere Health Centre,z4pEZ9GMUj7,14085,WrmJKkvfjDl,Sigomre Health Centre,,NA,NA,,POINT,"[34.3645,0.1963]",,NA,NA,NA,NA
Kagwa Health Centre,T9MIrcv0VeS,13644,IqPuAjRYM1t,Kagwa Health Centre,,NA,NA,,POINT,"[34.25665,-0.22851]",,NA,NA,NA,NA
Reach-out Centre Trust,o3BEH7zeg8y,,ByAmsolBen5,Reach-out Centre Trust,,NA,NA,,NONE,,,NA,NA,NA,NA
Tingare Dispensary,n8Ox0LYd7Di,14147,WrmJKkvfjDl,Tingare Dispensary,,NA,NA,,POINT,"[34.3857,0.2588]",,NA,NA,NA,NA
Nadanya Dispensary,gkuMI9M275m,16060,QbCSvi9H3CN,Nadanya Dispensary,,NA,NA,,POINT,"[34.68,0.1]",,NA,NA,NA,NA
Bar Aluru Dispensary (Rarieda),yonouRgu7l7,13497,kazFsB6YZ6J,Bar Aluru Dispensary,,NA,NA,,POINT,"[34.3383,-0.11998]",,NA,NA,NA,NA
Kibigori Dispensary,SXegfern6PF,13687,FFfi4zTqdH2,Kibigori Dispensary,,NA,NA,,POINT,"[35.18199,-0.03911]",,NA,NA,NA,NA
Bwiti Dispensary,A0Ln8q092qB,17894,oJkRlx56eac,Bwiti  Dispensary,Dispensary,NA,NA,,NONE,,,NA,NA,NA,NA
Manyuanda Sub County Refferal Hospital,gzocEzWT73W,13770,ulkhuNyw2MH,Manyuanda Sub County Refferal Hospital,,NA,NA,,POINT,"[34.46953,-0.14141]",,NA,NA,NA,NA
Ukwala Sub County Hospital,izw2qiqKFYI,14156,AxesNVgsvhq,Ukwala Sub County Hospital,,NA,NA,,POINT,"[34.18806,0.1931]",,NA,NA,NA,NA
Bodi Health Centre,gYaEWAxDwbL,13503,o6cVZ72goEk,Bodi Health Centre,,NA,NA,,POINT,"[34.51242,-0.16328]",,NA,NA,NA,NA
Ebusyubi Dispensary,QiAHGmf0031,15867,gvz1kfj99I3,Ebusyubi Dispensary,,NA,NA,,POINT,"[34.55698,0.00968]",,NA,NA,NA,NA
Children's Support Centre Emurembe,CIuooXol8YE,18329,AgnY1dRfILu,Emurembe Children Support,,NA,NA,,POINT,"[34.67416,0.10508]",,NA,NA,NA,NA
Ebukoolo Dispensary,EG1SVurEMgh,17113,HxODkmO42Nw,Ebukoolo Dispensary,,NA,NA,,POINT,"[34.56529,0.07111]",,NA,NA,NA,NA
Junction Medical Clinic,PYpFtijsCdO,16450,NHcPsj2IMSr,Junction Medical Clinic,,NA,NA,,POINT,"[34.7328,0.1152]",,NA,NA,NA,NA
Alliance Clinic,lBSKqMNnHEz,15794,NHcPsj2IMSr,Alliance Clinic,,NA,NA,,POINT,"[34.73399,0.11834]",,NA,NA,NA,NA
Ipali Health Centre,Xm3UkkgGu65,15904,HxODkmO42Nw,Ipali Health Centre,,NA,NA,,POINT,"[34.58067,0.0505]",,NA,NA,NA,NA
Mwichio Amua Medical Clinic,w5kcCzrN24S,16057,rF4SKTlT0XH,Mwichio Amua MC,,NA,NA,,POINT,"[34.60972,0.07349]",,NA,NA,NA,NA
Kapchemwani Dispensary,FQYIEOl4hmM,15921,d7jBlFuDPt7,Kapchemwani Dispensary,,NA,NA,,POINT,"[34.76278,0.03782]",,NA,NA,NA,NA
Bay Way Medical Clinic,gGWCryggS8Z,15806,P35Hsu3jEza,Bay Way Medical Clinic,,NA,NA,,POINT,"[34.56958,0.00125]",,NA,NA,NA,NA
Gram's Medical Clinic,YwNNF2PBc5H,20946,ZD3ThdrdoTN,Gram's Medical Clinic,Situated along Kisumu Busia Road within Luanda Town,NA,NA,,NONE,,,NA,NA,NA,NA
Mummy's Medical Clinic,k2WPRyAHIXH,16039,P35Hsu3jEza,Mummy's Medical Clinic,,NA,NA,,POINT,"[34.57765,0.01913]",,NA,NA,NA,NA
Luanda Town Dispensary,qIGDrvFNv3H,15963,ZD3ThdrdoTN,Luanda Town Dispensary,,NA,NA,A new CDF constructed health facility gazetted the year 2010 and became operational in may 2012,POINT,"[34.58669,0.02453]",,NA,NA,NA,NA
Chamakanga Mission,wEWIMLj1i9i,15845,cUBWuuQYISs,Chamakanga Mission,,NA,NA,,POINT,"[34.79545,0.14687]",,NA,NA,NA,NA
Christian Partners Development Agency VCT,Q3Yk9ysG1Zp,18270,NHcPsj2IMSr,CPDA,,NA,NA,,POINT,"[34.73582,0.12105]",,NA,NA,NA,NA
Mamba Community Dispensary,MRQeZtlocOi,,lijbuerznbA,Mamba Dispensary,,NA,NA,,POINT,"[39.24374,-4.45923]",,NA,NA,NA,NA
Mbale Rural Health Training Centre,DbCCiO4AXdh,16012,af8ohZ5YbyQ,Mbale Rural Health Traini,SITUATED OPPOSITE MUNG'OMA CHEMIST,NA,NA,,POINT,"[34.72189,0.08033]",,NA,NA,NA,NA
Mbale Specialist Health Centre,CG9vm2LJPIR,21106,af8ohZ5YbyQ,Mbale Specialist Health Centre,Located at Cherry House in Mbale Town Vihiga Sub-County Near NHIF Office.,NA,NA,,POINT,"[34.72164,0.08078]",,NA,NA,NA,NA
Esitsaba Dispensary,Av2bHzt2Sqw,15887,rVwUPDEkBSy,Esitsaba Dispensary,,NA,NA,,POINT,"[34.61374,0.00975]",,NA,NA,NA,NA
Green Valley Clinic,VJrq2ZoA12x,18740,HxODkmO42Nw,Green Valley Clinic,,NA,NA,,POINT,"[34.5803,0.05]",,NA,NA,NA,NA
Bodo Medical Clinic,QAsALhw98vK,20726,VGENlt3MTt7,Bodo Medical Clinic,,NA,NA,,POINT,"[39.41154,-4.54650]",,NA,NA,NA,NA
Mainga Dispensary,DsOK1u3aO6G,21208,DP7qvMiw5Du,Mainga Dispensary,,NA,NA,,POINT,"[34.67130,-0.04727]",,NA,NA,NA,NA
Mbaleway Side Clinic,smevdO8k4H9,16013,af8ohZ5YbyQ,Mbaleway Side Clinic,Off Equity Bank,NA,NA,,POINT,"[34.72021,0.07966]",,NA,NA,NA,NA
Uradi Health Centre,ER9BOdawZcT,17183,zaHyyp9lXME,Uradi Health Centre,,NA,NA,,POINT,"[34.15762,0.12156]",,NA,NA,NA,NA
Alpha Medical Agency,hNDKFPKWYOa,19880,NHcPsj2IMSr,Alpha Medical Agency,,NA,NA,,POINT,"[34.72601,0.11621]",,NA,NA,NA,NA
Jasho Medical Clinic,JnOJFkOE4Ly,16448,af8ohZ5YbyQ,Jasho medical clinic,off mbale mkt kk road,NA,NA,under new management,POINT,"[34.7192,0.0795]",,NA,NA,NA,NA
Disciples of Mercy Clinic,H2T8SxOU1zP,13534,xyzeTkTa8o7,Disciples of Mercy Clinic,,NA,NA,,POINT,"[34.80129,-0.05596]",,NA,NA,NA,NA
Rehema VCT Centre,UHTP0OylQIe,16461,iphxMgFUJmE,Rehema VCT Centre,,NA,NA,,POINT,"[34.8596,0.12859]",,NA,NA,NA,NA
Pap Kodero Health Centre,ybNHUZ8G4xz,14013,c8htRsEJD2W,Pap Kodero Health Centre,,NA,NA,,POINT,"[34.32236,0.24657]",,NA,NA,NA,NA
Lieta Health Centre (Rarieda),ZFly5uT5UHQ,17439,VlWsveTXbi3,Lieta  Health Centre,,NA,NA,,POINT,"[34.32313,-0.28374]",,NA,NA,NA,NA
Lumumba  Sub-County Hospital,qa07L6R8UeS,13738,UqLylL8NY0G,Lumumba  Sub-County Hospital,Sub County Hospital,NA,NA,,POINT,"[34.76599,-0.09968]",,NA,NA,NA,NA
Korwenje Dispensary,j6QLHcTeO6f,13720,b2DzrddWnYN,Korwenje Dispensary,,NA,NA,,POINT,"[34.49191,-0.04739]",,NA,NA,NA,NA
Lwala Kadawa Dispensary,lkn5DPoeGjs,17174,DP7qvMiw5Du,Lwala Kadawa Dispensary,,NA,NA,,POINT,"[34.62185,-0.08013]",,NA,NA,NA,NA
Meridian Medical Clinic,YADJJGFW7pT,20957,wTeTHBlXnQj,Meridian Medical Clinic,,NA,NA,,POINT,"[34.75332,-0.10462]",,NA,NA,NA,NA
Rae Dispensary,AqD7UCCUGCh,14024,G2B9ridstXR,Rae Dispensary,,NA,NA,,POINT,"[34.95691,-0.2382]",,NA,NA,NA,NA
Opapla Dispensary,zeG49V2oKJ1,13990,ulkhuNyw2MH,Opapla Dispensary,,NA,NA,,POINT,"[34.41908,-0.09656]",,NA,NA,NA,NA
Riat Dispensary,RuEWpmWUmCM,14046,DP7qvMiw5Du,Riat Disp (Kisumu West),,NA,NA,,POINT,"[34.66381,-0.02097]",,NA,NA,NA,NA
Mkongani Dispensary,THNDq8DTAhT,11629,rzPzDuVVuqw,Mkongani Dispensary,,NA,NA,,POINT,"[39.26751,-4.29084]",,NA,NA,NA,NA
Mwapala Dispensary,nG7ntzMdobM,11693,dQkHuP0kVjq,Mwapala Dispensary,,NA,NA,,POINT,"[39.4527,-4.34027]",,NA,NA,NA,NA
Waa Dispensary,O6vTdQ8hQL1,11888,XZNJ3zaiaZH,Waa Dispensary,,NA,NA,,POINT,"[39.60243,-4.17348]",,NA,NA,NA,NA
Oboch Dispensary,sxMelmjaLmt,13955,oTl0WEQrKtX,Oboch Dispensary,,NA,NA,,POINT,"[34.93802,-0.38896]",,NA,NA,NA,NA
Kwale District Hospital,gbQw8OQtjpj,11507,HLbG24kuSHF,Kwale District Hospital,,NA,NA,,POINT,"[39.45515,-4.1753]",,NA,NA,NA,NA
Kopiata Beach Dispensary (Rarieda),i6CeX6jJX7A,18050,c8htRsEJD2W,Kopiata Beach Dispensary,,NA,NA,,POINT,,,NA,NA,NA,NA
Kibogo Dispensary,tWQw1jmjWO4,13688,G2B9ridstXR,Kibogo Dispensary,,NA,NA,,POINT,"[34.89,-0.35]",,NA,NA,NA,NA
Orongo Dispensary,Aa4MetEuYbi,21047,kQXcKGM8chb,Orongo Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Hope Clinic,UzbF2v7jzcW,,JBSYO3skSW5,Hope Clinic,FBO Facility,NA,NA,This is a Faith Based clinic,NONE,,,NA,NA,NA,NA
Owens Nursing Home,GLrTuOOsFej,14006,EmooFdjzKlm,Owens Nursing Home,IN MARANDA DIVISION,NA,NA,CAPTURE THE TOWN CENTRE POP,POINT,"[34.2696,-0.10985]",,NA,NA,NA,NA
Nduru Kadero Dispensary,VNthlMGjt7T,13848,b2DzrddWnYN,Nduru Kadero Dispensary,,NA,NA,,POINT,"[34.46748,-0.06836]",,NA,NA,NA,NA
Ojola Dispensary,xSUP8uKu35W,13971,hAzpUozlCyI,Ojola Dispensary,,NA,NA,,POINT,"[34.64551,-0.06627]",,NA,NA,NA,NA
Miwani Dispensary,Z5NeINoTgxS,13816,PoYQc8biHf3,Miwani Dispensary,,NA,NA,,POINT,"[34.97964,-0.05023]",,NA,NA,NA,NA
Ekwanda Health Centre,KvcLdBE3Qar,15870,P35Hsu3jEza,Ekwanda Health Centre,,NA,NA,,POINT,"[34.57131,0.01411]",,NA,NA,NA,NA
Kima Mission Hospital,OwA3FdxjmkQ,15946,rVwUPDEkBSy,Kima Mission Hospital,,NA,NA,,POINT,"[34.6237,0.0261]",,NA,NA,NA,NA
Akala Health Centre,ngzYEraCr33,13471,F3o4X4OBHKw,Akala Health Centre,,NA,NA,,POINT,"[34.42139,0.05961]",,NA,NA,NA,NA
Tumaini Dice Dispensary,xyaGAI5y5BB,20523,wTeTHBlXnQj,Tumaini Dice,Non Governmental Organization Drop in Centre for Key Populations,NA,NA,,NONE,,,NA,NA,NA,NA
Ebusiratsi Health Centre,t8pVCEXnij3,15866,AgnY1dRfILu,Ebusiratsi Health Centre,,NA,NA,,POINT,"[34.63435,0.07941]",,NA,NA,NA,NA
Givudimbuli Health Centre,LeATvvxVKcP,15889,RaGcUBct8yg,Givudimbuli Health Centre,,NA,NA,,POINT,"[34.7807,0.08814]",,NA,NA,NA,NA
Inyali Dispensary,rI8R5Xp4mez,15903,m9cV82YWKBf,Inyali Dispensary,,NA,NA,,POINT,"[34.75611,0.08883]",,NA,NA,NA,NA
Kizibe Dispensary,b9PRSKsPyq0,11495,rzPzDuVVuqw,Kizibe Disp,,NA,NA,,POINT,"[39.30133,-4.25582]",,NA,NA,NA,NA
Vyongwani Dispensary,khbVI9AHqV9,11887,HLbG24kuSHF,Vyongwani Dispensary,,NA,NA,,POINT,"[39.4883,-4.15284]",,NA,NA,NA,NA
Mbuguni Dispensary,UpSJbkTCmSw,11590,HLbG24kuSHF,Mbuguni Disp,,NA,NA,,POINT,"[39.55489,-4.10839]",,NA,NA,NA,NA
Usoma Dispensary,NwNdyVDgAPq,16664,Xs7PwQOVMmb,Usoma Dispensary,,NA,NA,,POINT,"[34.71978,-0.10381]",,NA,NA,NA,NA
Kisumu County Hospital,uBfCuhllvg3,13704,wTeTHBlXnQj,Kisumu County Hospital,located within Winam Division. GOK,NA,NA,situated within Kisumu City next to Jomo Kenyatta sports groud,POINT,"[34.756,-0.10181]",,NA,NA,NA,NA
Vihiga County Referral Hosptial,ZJARL7Ml1Hp,16157,af8ohZ5YbyQ,Vihiga CRH,NEAR GOVERNORS OFFICE,NA,NA,,POINT,"[34.72208,0.07981]",,NA,NA,NA,NA
Future Life Dispensary,NhqbIqtewwY,17522,bcaDvBIDj6b,Future Life Dispensary,,NA,NA,We care for your life,POINT,"[34.287,0.03721]",,NA,NA,NA,NA
Rota Dispensary,E5fkFJ09xpE,14060,hAzpUozlCyI,Rota Dispensary,,NA,NA,,POINT,"[34.6749,-0.09282]",,NA,NA,NA,NA
Stops Medical Clinic Kenya Ltd,RVZASnfRiVR,17700,pOsTvaq49pN,Stops Medical Clinic,,NA,NA,,POINT,"[34.77473,-0.08295]",,NA,NA,NA,NA
Efombo Med Clinic,tSo2tc47JnU,,XZNJ3zaiaZH,Efombo,Private clinic located in Kombani,NA,NA,operational,NONE,,,NA,NA,NA,NA
LVCT Health -Kisumu,h8pJQvffN71,16662,wTeTHBlXnQj,LVCT Health-Kisumu,,NA,NA,,POINT,"[34.7632,-0.09962]",,NA,NA,NA,NA
Mbegani Disp,Sv2N7LtmPBa,,rzPzDuVVuqw,Mbegani Disp,,NA,NA,,NONE,,,NA,NA,NA,NA
Mwer Dispensary,R9fTJQSUjAc,16788,zaHyyp9lXME,Mwer Dispensary,,NA,NA,,POINT,"[34.1864,0.10804]",,NA,NA,NA,NA
Mkanyeni,Apuzt6X31WX,21257,aom47Uzq1RZ,Mkanyeni,,NA,NA,,NONE,,,NA,NA,NA,NA
Lutsangani Dispensary,mWfiQXewlzK,11527,PrGoCfZ06gm,Lutsangani Dispensary,,NA,NA,,POINT,"[39.51361,-4.06412]",,NA,NA,NA,NA
St Joseph Maledi Clinic,w9pOxZ2aMK1,16550,PBhYjIVYdhk,St Joseph Maledi Clinic,,NA,NA,,POINT,"[39.12749,-4.44943]",,NA,NA,NA,NA
Ndeda Dispensary,kIkn9YIz4Qj,13839,JVz0J1MJJ0V,Ndeda island Dispensary,Island in nyangoma Division,NA,NA,pop confined in the Island.No boat for the facility. most people are fishermen.,POINT,,,NA,NA,NA,NA
Mnyenzeni Dispensary,bplF50Sazvt,11638,aom47Uzq1RZ,Mnyenzeni Dispensary,"Just one kilometre away, west of the Kinango -Mazeras high way",NA,NA,It currently termed as A Model Health Centre for Kinango Sub County But be informed that it is not fully operating as intended due to some factors though the structure is ready.,POINT,"[39.4868,-3.98765]",,NA,NA,NA,NA
Asayi Dispensary,uYsMyJiKEjP,16783,KzqDLd1CVFQ,Asayi Dispensary,,NA,NA,,POINT,"[34.37246,0.1176]",,NA,NA,NA,NA
Ogam Dispensary,JRvC1h1WCBh,13961,bxQkw99jktF,Ogam Dispensary,IN USIGU DIVISION,NA,NA,NEAREST TOWN-NYAMONYE,POINT,"[34.12472,-0.02632]",,NA,NA,NA,NA
Usigu Health Centre,Iya3kdsvW1A,14164,bxQkw99jktF,Usigu Health Center,in Usigu Division,NA,NA,the center of excellence for Bondo Costituency,POINT,"[34.0994,-0.0568]",,NA,NA,NA,NA
Ramula Health Centre,I12ueCqFUQG,14030,XM6wZZeKqhk,Ramula Health Centre,,NA,NA,,POINT,"[34.52851,0.00116]",,NA,NA,NA,NA
Nyenye Misori Dispensary,dSXVo1RmpPp,13948,NYqz8G2gfEC,Nyenye Misori Dispensary,NEAR UHANYA BEACH IN USIGU DIVISION,NA,NA,NEAREST TOWN-USENGE,POINT,"[34.06874,-0.10144]",,NA,NA,NA,NA
Bondo Medical Clinic,v8yY4OQYPJg,13508,EmooFdjzKlm,Bondo Medical clinic,clinic in bondo town maranda division,NA,NA,fully functional clinic,POINT,"[34.27539,-0.0983]",,NA,NA,NA,NA
Gobei Health Centre,APRSsUJAVrP,13581,EmooFdjzKlm,Gobei Health Center,"level 3 facilty in maranda division. By the road Bondo to Kisumu road,just 6 kms from Bondo Town.",NA,NA,"NEAREST MKT-AJIGO
TOWN-BONDO
ID 6498385",POINT,"[34.2905,-0.09021]",,NA,NA,NA,NA
Aro (SDA) Dispensary,P145FMfaGsd,13485,EmooFdjzKlm,Aro (SDA) Dispensary,FBO facility in maranda division,NA,NA,,POINT,"[34.35579,-0.06953]",,NA,NA,NA,NA
Ubuntu Afya Ninalakeside clinic,SvdFDb72jP5,20926,JVz0J1MJJ0V,Ninalakeside clinic,Medical clinic located warianda beach from Nango centre(Uyawi H/Centre),NA,NA,Has been operating a waiting registration,POINT,"[34.16296,0.13567]",,NA,NA,NA,NA
Ouya Dispensary,xHrYMm0ZsQu,14005,CRBP2g6KqWH,Ouya Dispensary,IN NYANGOMA DIVISION,NA,NA,HAS VERY POOR ROAD NETWORK,POINT,"[34.24527,-0.18844]",,NA,NA,NA,NA
Inuka Hospital & Maternity Home,NJ9UDodbyoQ,13618,KzqDLd1CVFQ,Inuka Hospital & MH,,NA,NA,,POINT,"[34.3982,0.14441]",,NA,NA,NA,NA
Barding Dispensary,jetCZf5Uzd1,18396,hMo6PZnvQqb,Barding Dispensary,,NA,NA,,POINT,"[34.32742,0.01281]",,NA,NA,NA,NA
Yoef Medical Clinic,Kwetuny3zhF,,It7fWcKbcZX,Yoef Medical Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Mwachinga Dispensary,nKyBwCMaG1X,11682,PrGoCfZ06gm,Mwachinga Dispensary,,NA,NA,,POINT,"[39.42356,-4.12867]",,NA,NA,NA,NA
Bongu Konyango Dispensary,x6bSboDXpcN,22192,b2DzrddWnYN,Bongu Konyango Dispensary,Located in west katieno sublocation kogundo village about 4km from Bar korwa market.,NA,NA,,NONE,,,NA,NA,NA,NA
Nehemiah International Dispensary,wIWRfw6LO4y,18338,PoYQc8biHf3,Nehemiah International Di,,NA,NA,,POINT,"[34.90291,-0.04807]",,NA,NA,NA,NA
Agro Chemical,F0qhs0a31FJ,19815,cyChGO6tdNS,Agro Chemical,,NA,NA,,POINT,,,NA,NA,NA,NA
Jaber Dispensary,UIqndsbcvdK,20503,cyChGO6tdNS,Jaber Dispensary,,NA,NA,,POINT,,,NA,NA,NA,NA
Nyakunguru Dispensary,dhvsEE9CCU6,20500,FFfi4zTqdH2,Nyakunguru Dispensary,,NA,NA,,POINT,,,NA,NA,NA,NA
Yago Community Dispensary,WDmkMU9agIF,20334,WzjCQ2bnOk7,Yago Community Dispensary,,NA,NA,,POINT,"[35.17883,-0.08017]",,NA,NA,NA,NA
Koru Dispensary,uY2xlbkbeVL,17110,cyChGO6tdNS,Koru Dispensary,,NA,NA,,POINT,"[35.26685,-0.1807]",,NA,NA,NA,NA
Kandege Health Center,E8uyiuF3BqN,13652,cyChGO6tdNS,Kandege Health Center,,NA,NA,,POINT,"[35.3071,-0.21452]",,NA,NA,NA,NA
Obumba Dispensary,sjhSrlzV4w6,13956,PoYQc8biHf3,Obumba Dispensary,,NA,NA,,POINT,"[34.90175,-0.09184]",,NA,NA,NA,NA
Jemojeji Dispensary,lhkL7lSLsIo,17673,r6KB3hMzaXh,Jemojeji Dispensary,Kapsotik-Hamisi road near St. Veronica Girls,NA,NA,Level 2,NONE,"[34.8463777,0.075068]",,NA,NA,NA,NA
Mazeras Dispensary,pnHduTXb4hB,11585,aom47Uzq1RZ,Mazeras Dispensary,,NA,NA,,POINT,"[39.5453,-3.96724]",,NA,NA,NA,NA
Got Nyabondo Dispensary,FxwJAofV4uL,13591,xyzeTkTa8o7,Got Nyabondo Dispensary,,NA,NA,,POINT,"[34.80427,-0.00573]",,NA,NA,NA,NA
Bar Korwa Health Centre,lq9mb305HDu,13498,b2DzrddWnYN,Bar Korwa Health Centre,,NA,NA,,POINT,"[34.51293,-0.06878]",,NA,NA,NA,NA
Interfelk Medical Center,kmH06yhQkCU,,yz3WGD5x3v2,Interfelk Medical Center,Private Medical Facility owned by an NGO,NA,NA,,POINT,"[-0.11816,34.76111]",,NA,NA,NA,NA
Dago kokore,Al6DGyCfZfo,22806,SPH4pigpmjD,Dago,,NA,NA,,NONE,"[34.73952,-00.03285]",,NA,NA,NA,NA
Malombe Dispensary,lFDwFBdhXi9,22783,USg05TR1JwK,Malombe Dispensary,Gambogi-Serem road-Jebrok market-Malombe dispensary,NA,NA,OPD services,NONE,"[34.73188,0.020001]",,NA,NA,NA,NA
Kinondo Kwetu Community Dispensary,wEmj5Y6nGNJ,16547,pOKIONEzUyF,Kinondo Kwetu Community,,NA,NA,,POINT,"[39.31632,-4.22519]",,NA,NA,NA,NA
Oriang Alwala Dispensary,Btt2n49zIB0,18086,ulkhuNyw2MH,Oriang Alwala Dispensary,,NA,NA,11 Kms from the district offices,POINT,"[34.48159,-0.14491]",,NA,NA,NA,NA
Asat Beach Dispensary,GiQGODA5NZB,13487,ulkhuNyw2MH,Asat Beach Dispensary,,NA,NA,,POINT,"[34.51846,-0.18267]",,NA,NA,NA,NA
Bethany Dispensary,uWZStRB5zxs,,XZNJ3zaiaZH,Bethany Dispensary,FBO Facility,NA,NA,Faith Based clinic,NONE,,,NA,NA,NA,NA
Joint Partner Medical Clinic,QMHy1WuUYtI,16455,iphxMgFUJmE,Joint Partner Medical Clinic,,NA,NA,,POINT,"[34.8809,0.14149]",,NA,NA,NA,NA
Siaya County  Beyond Zero Mobile Clinic,JdG77mrMlNl,21021,bcaDvBIDj6b,Siaya County Beyond Zero Moble Clinic,Mobile clinic Covering the entire County,NA,NA,,NONE,,,NA,NA,NA,NA
Siaya Medical Centre,Fv8YzhiTel7,14081,bcaDvBIDj6b,Siaya Medical Centre,,NA,NA,,POINT,"[34.28735,0.06702]",,NA,NA,NA,NA
Siwadhe Clinic,UWdI1Tzf9nR,17536,bcaDvBIDj6b,Siwadhe Clinic,,NA,NA,We care for your life,POINT,"[34.18147,0.0742]",,NA,NA,NA,NA
Got Koyembe Dispensary,QPZ9f0CtO2r,21792,hMo6PZnvQqb,Got Koyembe Dispensary,,NA,NA,,POINT,"[34.294139,0.060448]",,NA,NA,NA,NA
Boyani Dispensary,Yk6aPsR7nng,15809,pyG6e1Uq18m,Boyani Dispensary,,NA,NA,,POINT,"[34.73471,-0.01333]",,NA,NA,NA,NA
Tumaini Dice,EVGtiyRCiFL,22564,FFfi4zTqdH2,Tumaini Dice,,NA,NA,,NONE,,,NA,NA,NA,NA
Kibuyuni Dispensary,OR9keyneDae,11466,dQkHuP0kVjq,Kibuyuni Disp,,NA,NA,,POINT,"[39.30996,-4.39597]",,NA,NA,NA,NA
Mnara Dispensary,U5xbK4LZeYP,13817,cyChGO6tdNS,Mnara Dispensary,,NA,NA,,POINT,"[35.23274,-0.16969]",,NA,NA,NA,NA
Godo Dispensary,qBmMdCCXus8,11400,PBhYjIVYdhk,Godo Dispensary,,NA,NA,,POINT,"[39.02958,-4.52498]",,NA,NA,NA,NA
Mwanda Dispensary,QKJ6fVUHJhT,11687,vjeHNVWOsRk,Mwanda Dispensary,,NA,NA,,POINT,"[39.4334,-3.88865]",,NA,NA,NA,NA
Bondo District Hospital,Z6fKUbscAbZ,13507,uid3Vo2PCsW,BDH,level 4 facility in Maranda division. Is the Sub County reffaral Hospital,NA,NA,Fully functional.this is the refferal hospital for the sub county,POINT,"[34.2745,-0.09021]",,NA,NA,NA,NA
Got Winyo,dflOe2CKktL,21515,uid3Vo2PCsW,Got Winyo,"Is a dispensary along the boarder ,near river Yala.This is boundary between Alego Usonga and Bondo Sub Counties.",NA,NA,operate with only one nurse.operate only day time.,NONE,,,NA,NA,NA,NA
Bondo University Clinic,gJMpRxcAgyi,18097,EmooFdjzKlm,uni,clinic within university,NA,NA,functional clinic,POINT,"[34.25786,-0.0938]",,NA,NA,NA,NA
Kibuye Dispensary,sMXVcxekNFj,21516,EmooFdjzKlm,Kibuye,is a dispensary with only out patient services,NA,NA,,NONE,,,NA,NA,NA,NA
Cherwa Dispensary,i687P6dSq5L,20240,G2B9ridstXR,Cherwa Dispensary,,NA,NA,,POINT,,,NA,NA,NA,NA
Kisumu International Airport Dispensary,iNygDluopLE,17553,Xs7PwQOVMmb,Kisumu Int Airport Disp,,NA,NA,,POINT,"[34.72832,-0.08225]",,NA,NA,NA,NA
Nyalunya Dispensary,bSJkg11sPh7,13890,ml7KNIMIuvz,Nyalunya Dispensary,,NA,NA,,POINT,"[34.80916,-0.11746]",,NA,NA,NA,NA
Kasongo Dispensary,D1sNaKhXlyS,16282,cnOFVqKDVEi,Kasongo Dispensary,,NA,NA,,POINT,"[35.1999,-0.16046]",,NA,NA,NA,NA
Nyabola CDF Dispensary,jzLxTVPy6wv,18865,go41UxgIdh5,Nyabola CDF dispensary,,NA,NA,,POINT,"[34.90544,-0.33879]",,NA,NA,NA,NA
Nyangore Dispensary,Wo1VJV9cbON,20501,WzjCQ2bnOk7,Nyangore Dispensary,,NA,NA,,POINT,,,NA,NA,NA,NA
Migosi Sub County Hospital,zZdbrp6Tyiv,13807,oz6zXuKWiR9,Migosi Sub County Hospital,Facility upgraded from Health Center to Sub County Hospital,NA,NA,,POINT,"[34.78327,-0.07607]",,NA,NA,NA,NA
Ogra Health Centre,Q5GF0n7TnBZ,13968,cnOFVqKDVEi,Ogra Health Centre,,NA,NA,,POINT,"[34.95048,-0.11154]",,NA,NA,NA,NA
Taru Dispensary,hVc9GNgGPYF,11838,wfUbX2QagwS,Taru Dispensary,,NA,NA,,POINT,"[39.14233,-3.75404]",,NA,NA,NA,NA
St Luke's Hospital,NCtsWIAR0An,14117,wTeTHBlXnQj,St Luke's Hospital,,NA,NA,,POINT,"[34.76167,-0.10616]",,NA,NA,NA,NA
Kochieng' Dispensary,OwzGpKsWOqi,21795,fpnhZCEZEGQ,Kochieng' Dispensary,In Central Alego ward near Segere Market,NA,NA,operational,NONE,,,NA,NA,NA,NA
Jalsonga Clinic,xuLm7orKCop,,bcaDvBIDj6b,Jalsonga Clinic,Within Siaya Township near KNUT buildinding,NA,NA,,POINT,"[34.28486,0.06086]",,NA,NA,NA,NA
Bugamangi Dispensary,LFwsHgAoh20,15814,W1gE3uts9Qh,Bugamangi Dispensary,off vihiga police-magui road,NA,NA,OFF VIHIGA POLICE LINE-KIDUNDU ROAD,POINT,"[34.71465,0.06011]",,NA,NA,NA,NA
Asembo Bay Health Clinic (Rarieda),Q2wknvbUAES,18039,cfUqqHJA6z4,Asembo Bay Health Clinic,,NA,NA,,POINT,"[34.38582,-0.1815]",,NA,NA,NA,NA
